song_file,instrument,piece,start_bar,end_bar,sustain_ratio,low_oct_ratio,mid_oct_ratio,high_oct_ratio,lukabad_density,paren_ratio,transition_entropy
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,265,280,0.0,0.03125,0.859375,0.109375,0.0,0.0,4.240770551813286
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,273,288,0.0,0.03125,0.8125,0.15625,0.0,0.0,4.501189154298472
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,281,296,0.0,0.0,0.75,0.25,0.0,0.0,4.105406101500908
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,289,304,0.0,0.0,0.796875,0.203125,0.0,0.0,4.223256217721854
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,297,312,0.0,0.03125,0.859375,0.109375,0.0,0.0,4.240770551813286
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,305,320,0.0,0.03125,0.8125,0.15625,0.0,0.0,4.501189154298472
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,313,328,0.0,0.03125,0.8125,0.15625,0.0,0.0,4.532935186044504
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,321,336,0.0,0.03125,0.65625,0.3125,0.0,0.0,4.338258003401799
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,329,344,0.0,0.078125,0.703125,0.21875,0.0,0.0,4.729607559466141
ตับต้นเพลงฉิ่ง ระนาดเอก.xlsx,ระนาดเอก,ตับต้นเพลงฉิ่ง,337,352,0.15625,0.09259259259259259,0.6851851851851852,0.2222222222222222,0.0,0.0,5.0404616693943
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,1,16,0.09230769230769231,0.0847457627118644,0.7457627118644068,0.1694915254237288,0.0625,0.0,5.134623781480405
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,9,24,0.0,0.1875,0.671875,0.140625,0.0,0.0,4.875945352305406
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,17,32,0.0,0.21875,0.59375,0.1875,0.0,0.0,4.909276550243659
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,25,40,0.0,0.1875,0.640625,0.171875,0.0,0.0,4.863963011001223
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,33,48,0.0,0.125,0.640625,0.234375,0.0,0.0,4.9170578993813265
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,41,56,0.0,0.125,0.5625,0.3125,0.0,0.0,4.810868122621121
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,49,64,0.0,0.265625,0.515625,0.21875,0.0,0.0,4.984750955039904
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,57,72,0.0,0.15625,0.765625,0.078125,0.0,0.0,4.534520352236724
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,65,80,0.0,0.015625,0.96875,0.015625,0.0,0.0,4.2123045361997455
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,73,88,0.0,0.0625,0.8125,0.125,0.0,0.0,4.849985478918108
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,81,96,0.0,0.0625,0.625,0.3125,0.0,0.0,4.5089705034361405
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,89,104,0.0,0.125,0.671875,0.203125,0.0,0.0,4.796890590538006
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,97,112,0.0,0.171875,0.71875,0.109375,0.0,0.0,4.9649872645980535
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,105,120,0.0,0.203125,0.625,0.171875,0.0,0.0,4.9196737253556195
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,113,128,0.0,0.1875,0.671875,0.140625,0.0,0.0,4.931656066659801
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,121,136,0.0,0.234375,0.6875,0.078125,0.0,0.0,4.838003137613926
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,129,144,0.0,0.203125,0.71875,0.078125,0.0,0.0,4.81547913937435
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,137,152,0.0,0.03125,0.890625,0.078125,0.0,0.0,4.357357503685452
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,145,160,0.0,0.046875,0.953125,0.0,0.0,0.0,3.969400267805991
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,153,168,0.0,0.109375,0.8125,0.078125,0.0,0.0,4.442308107559636
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,161,176,0.0,0.140625,0.640625,0.21875,0.0,0.0,4.826020796309746
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,169,184,0.0,0.125,0.6875,0.1875,0.0,0.0,4.857766828055777
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,177,192,0.0,0.203125,0.609375,0.1875,0.0,0.0,4.869749169359958
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,185,200,0.0,0.25,0.609375,0.140625,0.0,0.0,4.964987264598054
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,193,208,0.0,0.25,0.75,0.0,0.0,0.0,4.459045947440479
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,201,216,0.0,0.171875,0.78125,0.046875,0.0,0.0,4.645321145750155
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,209,224,0.0,0.234375,0.71875,0.046875,0.0,0.0,4.41568404401414
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,217,232,0.0,0.1875,0.6875,0.125,0.0,0.0,4.715630027383027
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,225,240,0.0,0.015625,0.84375,0.140625,0.0,0.0,4.312298130014502
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,233,248,0.0,0.140625,0.84375,0.015625,0.0,0.0,4.367754678797413
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,241,256,0.0,0.125,0.6875,0.1875,0.0,0.0,4.667290637579586
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,249,264,0.0,0.0,0.65625,0.34375,0.0,0.0,4.390134195213556
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,257,272,0.0,0.03125,0.75,0.21875,0.0,0.0,4.74829703516308
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,265,280,0.0,0.1875,0.671875,0.140625,0.0,0.0,4.875945352305406
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,273,288,0.0,0.21875,0.59375,0.1875,0.0,0.0,4.909276550243659
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,281,296,0.0,0.1875,0.640625,0.171875,0.0,0.0,4.863963011001223
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,289,304,0.0,0.125,0.640625,0.234375,0.0,0.0,4.9170578993813265
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,297,312,0.0,0.125,0.5625,0.3125,0.0,0.0,4.810868122621121
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,305,320,0.0,0.265625,0.515625,0.21875,0.0,0.0,4.984750955039904
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,313,328,0.0,0.15625,0.765625,0.078125,0.0,0.0,4.534520352236724
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,321,336,0.0,0.015625,0.96875,0.015625,0.0,0.0,4.2123045361997455
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,329,344,0.0,0.0625,0.8125,0.125,0.0,0.0,4.849985478918108
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,337,352,0.0,0.0625,0.625,0.3125,0.0,0.0,4.5089705034361405
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,345,360,0.0,0.125,0.671875,0.203125,0.0,0.0,4.796890590538006
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,353,368,0.0,0.171875,0.71875,0.109375,0.0,0.0,4.9649872645980535
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,361,376,0.0,0.203125,0.625,0.171875,0.0,0.0,4.9196737253556195
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,369,384,0.0,0.1875,0.671875,0.140625,0.0,0.0,4.931656066659801
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,377,392,0.0,0.234375,0.6875,0.078125,0.0,0.0,4.838003137613926
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,385,400,0.0,0.203125,0.71875,0.078125,0.0,0.0,4.81547913937435
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,393,408,0.0,0.03125,0.890625,0.078125,0.0,0.0,4.357357503685452
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,401,416,0.0,0.03125,0.75,0.21875,0.0,0.0,4.713014201408733
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,409,424,0.0,0.15625,0.625,0.21875,0.0,0.0,4.960786272431538
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,417,432,0.0,0.203125,0.6875,0.109375,0.0,0.0,4.9530049232938715
สาธุการ ระนาดเอก.xlsx,ระนาดเอก,สาธุการ,425,440,0.15625,0.05555555555555555,0.7037037037037037,0.24074074074074073,0.0,0.0,5.1023685666941425
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,1,16,0.40625,0.02631578947368421,0.7894736842105263,0.18421052631578946,0.0,0.0,4.428885081886667
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,9,24,0.21875,0.18,0.68,0.14,0.0,0.0,4.941022581989689
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,17,32,0.015625,0.15873015873015872,0.7777777777777778,0.06349206349206349,0.0,0.0,4.357723973309327
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,25,40,0.015625,0.015873015873015872,0.873015873015873,0.1111111111111111,0.0,0.0,4.199912170308851
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,33,48,0.0,0.0,0.8125,0.1875,0.0,0.0,4.5817855272952555
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,41,56,0.125,0.0,0.8035714285714286,0.19642857142857142,0.0,0.0,4.3742050273143445
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,49,64,0.125,0.10714285714285714,0.8214285714285714,0.07142857142857142,0.0,0.0,4.8785611782797
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,57,72,0.015625,0.20634920634920634,0.7619047619047619,0.031746031746031744,0.0,0.0,4.564681217790536
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,65,80,0.015625,0.1111111111111111,0.6825396825396826,0.20634920634920634,0.0,0.0,4.663089645413073
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,73,88,0.125,0.0,0.6964285714285714,0.30357142857142855,0.0,0.0,4.925459883714356
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,81,96,0.15625,0.07407407407407407,0.8518518518518519,0.07407407407407407,0.0,0.0,4.8817315106641415
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,89,104,0.03125,0.06451612903225806,0.8709677419354839,0.06451612903225806,0.0,0.0,4.537546202797731
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,97,112,0.0,0.0625,0.875,0.0625,0.0,0.0,4.356436527651428
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,105,120,0.015625,0.06349206349206349,0.746031746031746,0.19047619047619047,0.0,0.0,4.635954630420268
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,113,128,0.015625,0.0,0.7936507936507936,0.20634920634920634,0.0,0.0,4.3913528917819
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,121,136,0.09375,0.1206896551724138,0.8620689655172413,0.017241379310344827,0.0,0.0,4.478145447724131
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,129,144,0.203125,0.13725490196078433,0.8431372549019608,0.0196078431372549,0.0,0.0,4.483010630048842
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,137,152,0.171875,0.0,0.8867924528301887,0.11320754716981132,0.0,0.0,4.857766828055777
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,145,160,0.203125,0.0,0.8431372549019608,0.1568627450980392,0.0,0.0,4.685469161829216
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,153,168,0.15625,0.0,0.7407407407407407,0.25925925925925924,0.0,0.0,4.717215193575248
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,161,176,0.12307692307692308,0.0,0.8070175438596491,0.19298245614035087,0.0625,0.0,4.841578664259099
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,169,184,0.1076923076923077,0.0,1.0,0.0,0.0625,0.0,4.298533547037795
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,177,192,0.0,0.0,0.859375,0.140625,0.0,0.0,4.490791979186509
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,185,200,0.078125,0.0,0.5254237288135594,0.4745762711864407,0.0,0.0,4.865548177193444
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,193,208,0.171875,0.0,0.5283018867924528,0.4716981132075472,0.0,0.0,4.836417971421706
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,201,216,0.109375,0.0,0.8771929824561403,0.12280701754385964,0.0,0.0,4.637906266236364
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,209,224,0.015625,0.0,0.9206349206349206,0.07936507936507936,0.0,0.0,4.270521392780385
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,217,232,0.109375,0.0,0.7368421052631579,0.2631578947368421,0.0,0.0,4.83022178847626
แขกมอญบางช้าง เถา ระนาดเอก.xlsx,ระนาดเอก,แขกมอญบางช้าง,225,240,0.234375,0.0,0.5918367346938775,0.40816326530612246,0.0,0.0,4.911892376217954
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,1,16,0.6,0.11538461538461539,0.7307692307692307,0.15384615384615385,0.0625,0.0,3.8614397443524275
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,9,24,0.5846153846153846,0.1111111111111111,0.7407407407407407,0.14814814814814814,0.0625,0.0,3.7529134761230454
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,17,32,0.4,0.2564102564102564,0.6410256410256411,0.10256410256410256,0.0625,0.0,4.284163476123045
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,25,40,0.4,0.2564102564102564,0.717948717948718,0.02564102564102564,0.0625,0.0,4.347632331128966
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,33,48,0.5846153846153846,0.037037037037037035,0.9259259259259259,0.037037037037037035,0.0625,0.0,3.466306248918266
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,41,56,0.27692307692307694,0.19148936170212766,0.723404255319149,0.0851063829787234,0.0625,0.0,4.636184179450871
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,49,64,0.0625,0.13333333333333333,0.6833333333333333,0.18333333333333332,0.0,0.0,4.925459883714354
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,57,72,0.21212121212121213,0.0,0.75,0.25,0.125,0.0,4.543306805529723
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,65,80,0.25757575757575757,0.12244897959183673,0.7551020408163265,0.12244897959183673,0.125,0.0,4.860432621715679
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,73,88,0.26785714285714285,0.24390243902439024,0.7073170731707317,0.04878048780487805,0.0,0.125,4.971735622379552
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,81,96,0.5,0.14285714285714285,0.75,0.10714285714285714,0.0,0.125,3.8913899516687636
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,89,104,0.4107142857142857,0.030303030303030304,0.9090909090909091,0.06060606060606061,0.25,0.1875,4.0221799407580505
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,97,112,0.21428571428571427,0.20454545454545456,0.7727272727272727,0.022727272727272728,0.25,0.1875,4.940184031588468
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,105,120,0.328125,0.23255813953488372,0.7674418604651163,0.0,0.0,0.0,4.653058939924986
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,113,128,0.375,0.05,0.775,0.175,0.0,0.0,4.7580952360844595
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,121,136,0.34375,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,4.486358482453289
โหมโรงมหาฤกษ์ ระนาดเอก.xlsx,ระนาดเอก,โหมโรงมหาฤกษ์,129,144,0.484375,0.0,0.696969696969697,0.30303030303030304,0.0,0.0,4.077472931292735
